,06H,06V,10H,10V,19H,19V,37H,37V,weight,drysp,depth
40,244.99811562943202,262.52181622591894,247.7582156046688,264.64677613174496,250.12773465927063,266.4794222368183,251.5476230253205,267.42227002087486,8,1,0.2
41,244.5510090769791,262.0502532764815,246.98468146361037,263.99425045132205,249.65162612986018,266.03851435204285,249.7790875670518,266.023437934865,8,1,0.30000000000000004
42,244.21530048489515,261.6605452117816,246.582025264265,263.5917293006553,249.09705470551881,265.5122288149815,246.75394063404616,263.4043121082145,8,1,0.4
43,243.57896768376884,261.08669833417423,246.22475426423998,263.2096245871123,248.29680555035014,264.86510145668655,242.35954846094,259.511311516688,8,1,0.5
44,243.2589420911139,260.7252129150629,245.6753036707039,262.6137227952904,247.33643740736466,264.03295658729115,236.36765523478178,254.10922505763398,8,1,0.6000000000000001
45,242.5715920347589,260.507996742923,245.4712634263922,262.6912036238526,245.9166718540638,262.6713613788424,228.87948670016962,246.90425911888033,8,1,0.7000000000000001
46,227.21084587291634,257.11656605279086,229.81462066160708,258.8875968342575,232.82755835383583,258.9831548743389,222.64655562595576,241.97188293605979,8,1,0.8
47,226.7236111182253,256.8395827294401,229.16793809909558,258.3071814143677,230.90479665007103,257.27415483725105,218.5934817480565,237.77274474524023,8,1,0.9
48,226.09407157251673,256.21366190257123,228.36396915712737,257.65700676716233,228.39011944292986,254.98894789211724,215.74809547584252,234.81014963980473,8,1,1.0
49,226.39576489381423,256.23340098078023,228.23297951325085,257.3323605283979,225.20554973757845,251.73479094217677,213.78494243311863,232.73524768741274,8,1,1.1
50,226.38242343495858,256.21845688578424,227.8980667931255,257.0235971211009,222.2863385123709,248.85121046011554,212.9730904695463,231.88604393599897,8,1,1.2000000000000002
51,225.54245023721214,255.6884625163232,226.56291114110684,255.93210830776428,219.01672081953953,245.6325065697614,212.6123841695504,231.51126234134463,8,1,1.3
52,225.85362227705158,255.65712900972332,226.12037241858346,255.29682074058093,215.06763284659166,241.552393637243,212.38477924705523,231.27578957314978,8,1,1.4000000000000001
53,225.77483417929682,255.58515437926118,225.4564141353616,254.6846394353417,211.48478117292046,237.78683921580637,212.2959746467876,231.184112275533,8,1,1.5
54,224.89729429006692,254.91985490650384,224.04713471156342,253.4512383495588,208.17088258249146,234.26971322742557,210.98487523572334,229.83196079203216,8,1,1.6
55,225.0488695203869,254.89505186950083,223.7584546411671,253.08424078323822,202.60634097401905,228.2482957361742,210.47597357754742,229.2864365631842,8,1,1.7000000000000002
56,220.78354362534736,253.22801019525852,218.78587448529922,249.88082645388045,201.03202406417313,226.62937062573326,210.98350136052622,229.830543851167,8,1,1.8
57,220.5438559171285,253.00861855354532,217.39172306982218,248.53238514610572,198.26099804616538,223.54752243088356,210.98350136052622,229.830543851167,8,1,1.9000000000000001
58,220.29186483944014,252.7743776404229,215.93387478196834,247.0729707521564,196.15324639355154,221.18549773743695,210.98350136052622,229.830543851167,8,1,2.0
59,218.91315049839233,251.38680190874632,209.37936971530695,240.1750923299517,191.75434090216604,216.27687948456887,210.98350136052622,229.830543851167,8,1,2.4
60,217.21399663607002,249.55979946443676,203.39171463531804,233.6510642953309,190.3499949082597,214.7247769926843,210.98350136052622,229.830543851167,8,1,2.8
61,215.6292404432897,247.94273332187882,198.68292350222305,228.42116548829506,189.93819787917852,214.27177337299514,210.98350136052622,229.830543851167,8,1,3.2
62,213.45033229681457,245.70676284935007,194.36167005851848,223.50334363150378,189.78592897616684,214.1044762582001,210.98350136052622,229.830543851167,8,1,3.6
63,210.79969263641152,242.89185739178725,190.88055002058627,219.51807808852655,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,4.0
64,208.40754172539613,240.29261104425274,189.85727690942062,218.38045826139833,187.5303542320126,211.63907356769607,210.47597357754736,229.28643656318428,8,1,4.4
65,204.56041800544702,236.16064887123787,186.29584114404355,214.28294527549536,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,4.800000000000001
66,201.2563376169331,232.50216713583174,185.0279475203054,212.8441278470099,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,5.2
67,198.09804005137863,228.96503709541926,184.17650834247164,211.88216708335543,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,5.6
68,195.17910082549525,225.6785245516406,183.5352945057441,211.1603898425799,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,6.0
69,192.36479921978358,222.50378676531398,183.28999153751505,210.88530623639045,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,6.4
70,189.95197137425325,219.7603591291643,183.07521423624542,210.64451620657564,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,6.800000000000001
71,187.73544163249295,217.24082912280494,182.93790962373555,210.49073622157178,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,7.2
72,185.73933047487108,214.98390713282475,182.84939929999106,210.39165938033295,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,7.6000000000000005
73,184.2013386926685,213.24479975564984,182.79130096990133,210.32664373028663,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,8.0
74,180.07459034541674,208.47055062307095,181.31346376223735,208.73030655789157,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,10.0
75,178.8199346203699,207.08242468623575,180.6356556615938,208.0067635218235,188.27271983340728,212.4426242496106,210.98350136052622,229.830543851167,8,1,15.0
76,227.42750171257399,260.9501091190468,230.91315201689648,262.5486041654585,235.37431548075796,264.5415958256151,238.37213281298835,265.90450628893757,9,2,0.0
77,234.6074591434937,260.55594331802376,236.51105203143558,262.2583528998414,239.02549530284213,264.4060389298044,240.1281878579755,265.3772150164645,9,2,0.1
78,234.21038049317903,260.19553019410176,236.28902598017908,261.96435512338695,238.84865243769642,264.2835248886389,238.3450431784095,263.7375298086813,9,2,0.2
79,234.099033534268,260.0167185233771,236.15607743672268,261.74390672321516,238.43740950202724,263.830863465863,234.4746961024067,260.09176833311193,9,2,0.30000000000000004
80,234.10038017166508,259.9575626622924,235.9349498865335,261.5869857460329,238.06828219702925,263.50423428023987,229.91982550423012,255.99022487939084,9,2,0.4
81,233.7238975914779,259.9471895623839,235.9724213649586,261.7809269917213,237.014632275234,262.56520421529007,223.67172237871023,249.80417506649874,9,2,0.5
82,223.67058882130289,257.3173940778305,225.82639357253353,258.9139446568918,228.37988099339654,259.7155259829216,217.86086084989958,244.75606940359324,9,2,0.6000000000000001
83,223.50606304709663,257.2068890820126,225.48890222566996,258.594037722211,226.82656159121683,258.3013960035137,214.19449250703434,240.87876290516968,9,2,0.7000000000000001
84,223.4574397772987,257.0953411736067,225.14459147521492,258.2933173009887,224.90827165065602,256.49956597349103,211.65784119674908,238.1634716318711,9,2,0.8
85,223.44719307756128,257.0219057850661,224.84056379312327,257.9723705618271,222.4991430537531,254.08518873540672,210.33067619990095,236.73673297304165,9,2,0.9
86,222.9765880370944,256.5947123355578,224.3057600049429,257.42461637263244,219.45956881757377,251.03264322018794,209.60762671581705,235.96025375826733,9,2,1.0
87,223.0713894013835,256.7243930130238,222.98178288967333,255.84880022321116,215.63954853787303,247.10259405448895,209.07711909741442,235.33814031954327,9,2,1.1
88,217.83875430190028,254.76214490131133,218.50008286922568,254.3757204692349,210.4957075558578,242.43396683672194,209.09890984645753,235.41905647955923,9,2,1.2000000000000002
89,217.7177994132281,254.64364929838334,217.64011404081506,253.533970088675,206.65667037551395,238.27918501480454,209.03705265692963,235.35362875225138,9,2,1.3
90,217.5906502467745,254.51879089669285,216.75920549380027,252.65929055482175,203.45475681169347,234.72888880938004,208.33934353329155,234.61623164301946,9,2,1.4000000000000001
91,217.47476051120137,254.406303207073,215.88302056600452,251.78020523500115,200.8946171335082,231.85374342228664,208.70563506063505,235.0033605630457,9,2,1.5
92,217.0410594101548,254.0643292457776,214.68715896341578,250.6205997916736,198.79050090189983,229.48621908725278,208.86760895629092,235.17454556678817,9,2,1.6
93,216.9988718207951,253.86878111952203,213.49748221206278,249.32364464837815,196.72810415253915,227.15881601654195,208.86749209125952,235.17442205622356,9,2,1.7000000000000002
94,216.79452723985634,253.67513563281778,212.27388518626515,248.08163085630324,195.1163881530081,225.32559695340407,208.86749209125952,235.17442205622356,9,2,1.8
95,216.3414560026497,253.29561742118386,210.60983035454015,246.3807744504862,193.90787302289888,223.95311947750614,208.86749209125952,235.17442205622356,9,2,1.9000000000000001
96,216.1483055232773,253.04158169214253,209.25838986474295,244.91083151934183,191.4653023233744,221.21400872021792,208.7425033086548,234.98358218446847,9,2,2.0
97,213.02744698343045,250.737684980035,201.6181197495568,236.9962764165943,190.69675970132286,220.32393236749968,208.86749209125952,235.17442205622356,9,2,2.4
98,211.00421579234663,248.5476905460454,195.8619306600889,230.4465404975167,190.11419122980848,219.6705392641786,208.86749209125952,235.17442205622356,9,2,2.8
99,208.59550523003634,246.12114233333853,191.5516409368895,225.48324031955693,189.9396026329619,219.47517222681944,208.86749209125952,235.17442205622356,9,2,3.2
100,206.39722757737871,243.76339300919352,188.29071488869477,221.68058149567386,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,3.6
101,203.46479905241162,240.63061087476137,185.7909861121689,218.76296650755964,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,4.0
102,200.75832951148638,237.69317033374122,184.00514815684858,216.6831623663396,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,4.4
103,198.04049832779666,234.66970470062674,182.7461306807621,215.22082914080545,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,4.800000000000001
104,195.28612871990026,231.54769620374643,181.86089923437106,214.19719908049393,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,5.2
105,194.2312290902253,230.4241338661535,182.54418461090432,215.05200012735475,187.91688604243356,217.20895486604,208.74250330865488,234.98358218446867,9,2,5.6
106,190.94976111859043,226.63339281629948,180.97696844433207,213.18035921991165,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,6.0
107,188.91145514350174,224.2925359310457,180.71709602815724,212.88248023457777,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,6.4
108,187.93292569572105,223.2115834282039,182.02976796906293,214.45591184894062,187.91688604243367,217.20895486603982,208.74250330865488,234.98358218446867,9,2,6.800000000000001
109,185.22656722545906,220.03272120529826,180.42202662401837,212.5449007358323,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,7.2
110,183.721922072835,218.27706560196987,180.34189264968532,212.45333089716428,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,7.6000000000000005
111,183.38373778510322,217.913081668654,182.13991257070415,214.58122783714288,187.91688604243367,217.20895486603982,208.74250330865488,234.98358218446867,9,2,8.0
112,178.06821716057473,211.66895359565743,178.97837450777135,210.8962213490445,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,10.0
113,176.05868794282262,209.32444608072544,178.92648591599945,210.75549396168432,188.5160552652098,217.88311047540842,208.86749209125952,235.17442205622356,9,2,15.0
114,227.26967953048324,260.77530286917363,230.82750519053596,262.4556696805821,235.3743154806777,264.54159582554,238.37213281255887,265.90450628854677,18,3,0.0
115,234.44712896591682,260.38401850766775,236.42487861775675,262.1672210366374,239.0254953023471,264.4060389293584,240.12818785431676,265.3772150132261,18,3,0.1
116,234.24180421708013,260.2318331759817,236.28641657966037,261.96210079606465,238.8486524360621,264.28352488718605,238.34504316437113,263.7375297961238,18,3,0.2
117,234.13001617937343,260.0524499380734,236.15352528518355,261.7416933843202,238.43740949810422,263.83086346254566,234.47469606723746,260.09176830113125,18,3,0.30000000000000004
118,234.13092940121646,259.99275403592986,236.02443286215257,261.68182260596626,238.06828218885332,263.50423427313626,229.91982544123212,255.99022482025376,18,3,0.4
119,233.57901917034704,259.7931777229031,236.05996551560858,261.8739503319938,237.01463226048148,262.5652042020491,223.67172229140527,249.80417498180987,18,3,0.5
120,223.5289213114399,257.16512113460095,225.91243214232452,259.0066098011178,228.37988097355202,259.71552596098263,217.86086075009055,244.756069298076,18,3,0.6000000000000001
121,223.36627912424814,257.0566047416645,225.48890112351356,258.59403653463016,226.82656155965554,258.3013959701834,214.19449240362005,240.8787627946342,18,3,0.7000000000000001
122,223.31929894438642,256.94677719711217,225.1445903880025,258.29331613440576,224.90827160384634,256.49956592555856,211.65784109830508,238.16347152619966,18,3,0.8
123,223.3103237471044,256.87464924403935,224.84056271571345,257.97236940668006,222.49914298802315,254.08518866794134,210.33067610811165,236.73673287452334,18,3,0.9
124,223.04618758161857,256.67299894272196,224.30575895296903,257.4246152428558,219.45956873107835,251.03264313051676,209.60762662977157,235.96025366603004,18,3,1.0
125,223.139266620733,256.8006657595809,222.98178287424687,255.84880020888014,215.63954842696597,247.10259393776178,209.07711901785962,235.33814023408718,18,3,1.1
126,217.90593609168627,254.83810925955922,218.50008284834905,254.37572044639,210.49570743265537,242.43396669901153,209.09890976632963,235.41905639367528,18,3,1.2000000000000002
127,217.78493710363148,254.71956098710743,217.64011401137856,253.53397005729389,206.65667023556307,238.27918485672703,209.03705257773862,235.3536286673592,18,3,1.3
128,217.65774870990734,254.5946556801003,216.75920545565276,252.65929051457,203.45475666250255,234.72888863942435,208.33934346749015,234.6162315722684,18,3,1.4000000000000001
129,217.54160762502215,254.4818363318274,215.8830205192509,251.780205185832,200.89461698045594,231.853743246984,208.70563498854554,235.00336048565399,18,3,1.5
130,216.9210695310087,253.9349095912825,214.68715890746398,250.62059973266022,198.79050074886987,229.4862189112575,208.8676088809921,235.17454548600708,18,3,1.6
131,216.8788615311207,253.73946867443468,213.49748214474468,249.32364457759368,196.7281040019615,227.15881584290398,208.86749201596382,235.1744219754459,18,3,1.7000000000000002
132,216.6747874020747,253.5462287874236,212.27388510788717,248.0816307735829,195.1163880067159,225.32559678456923,208.86749201596382,235.1744219754459,18,3,1.8
133,216.22398135438124,253.16888359335897,210.60983026450847,246.38077435474835,193.9078728817008,223.95311931449345,208.86749201596382,235.1744219754459,18,3,1.9000000000000001
134,216.02840396675936,252.9118060049793,209.258389765999,244.91083141404508,191.46530219545411,221.21400857140378,208.74250323519118,234.98358210548213,18,3,2.0
135,212.913615686671,250.6148355314278,201.61811960494586,236.99627625384372,190.69675958420538,220.3239322320711,208.86749201596382,235.1744219754459,18,3,2.4
136,210.89397917494986,248.42854220301106,195.8619319009663,230.4465417742013,190.1141911222598,219.6705391395131,208.86749201596382,235.1744219754459,18,3,2.8
137,208.86904189577524,246.28639894320133,193.337952089109,227.57800511190217,189.28430750892437,218.7372374194,208.7425032351912,234.98358210548213,18,3,3.2
138,206.24671444167276,243.56137614450893,188.26042558816155,221.63468438104186,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,3.6
139,203.5607474631014,240.71052937698016,185.7738054265839,218.73384555763266,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,4.0
140,201.1490298967788,238.02815665874195,184.02425754928163,216.69481449671406,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,4.4
141,198.34202182786868,234.89225573492797,182.7496958853671,215.2144737909814,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,4.800000000000001
142,195.56016747904565,231.74018559072547,181.86179296302896,214.18812774595472,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,5.2
143,194.50173160860268,230.60973790791493,182.54481755912136,215.04353995036354,187.92482676618494,217.21783064972468,208.74250323519104,234.9835821054821,18,3,5.6
144,191.34608614545982,226.94201196018864,180.8777239721329,213.0566295331612,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,6.0
145,189.25543800770782,224.54449058985332,180.71737288374834,212.87315861616582,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,6.4
146,188.25409398249224,223.4349649045232,182.02984360970027,214.44701545969454,187.92482676618485,217.21783064972462,208.74250323519104,234.98358210548213,18,3,6.800000000000001
147,185.35678435045273,220.05019351148047,180.42100528511327,212.53422657405974,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,7.2
148,183.91772024487045,218.3656648514532,180.3408549561931,212.44267349937778,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,7.6000000000000005
149,183.532695595678,217.9432593910789,182.13998808127732,214.572283508564,187.92482676618485,217.21783064972462,208.74250323519104,234.98358210548213,18,3,8.0
150,178.37905059434686,211.90447425984942,178.95354134978496,210.85901242140648,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,10.0
151,176.67452391486478,209.873647721554,178.94765567923153,210.85754692349002,188.5243475608278,217.89238544504803,208.86749201596382,235.1744219754459,18,3,15.0
152,227.42750171376434,260.9501091204321,230.91315202184893,262.548604170853,235.3743154806777,264.54159582554,238.37213281255887,265.90450628854677,5,4,0.0
153,234.60745914484966,260.55594331957894,236.51105203638025,262.2583529051144,239.0254953023471,264.4060389293584,240.12818785431676,265.3772150132261,5,4,0.1
154,234.21038049464534,260.19553019577063,236.28902598490112,261.96435512847677,238.8486524360621,264.28352488718605,238.34504316437113,263.7375297961238,5,4,0.2
155,234.0990335355752,260.01671852488914,236.1560774409765,261.74390672789156,238.43740949810422,263.83086346254566,234.47469606723746,260.09176830113125,5,4,0.30000000000000004
156,234.1003801727722,259.95756266361263,235.9349498900933,261.5869857500628,238.06828218885332,263.50423427313626,229.91982544123212,255.99022482025376,5,4,0.4
157,233.7238975924149,259.9471895635518,235.972421367619,261.78092699495517,237.01463226048148,262.5652042020491,223.67172229140527,249.80417498180987,5,4,0.5
158,223.67058882215466,257.3173940788553,225.8263935744926,258.9139446589317,228.37988097355202,259.71552596098263,217.86086075009058,244.756069298076,5,4,0.6000000000000001
159,223.50606304744713,257.2068890825363,225.4889022257848,258.5940377225153,226.82656155965554,258.3013959701833,214.19449240362005,240.87876279463424,5,4,0.7000000000000001
160,223.45743977709245,257.09534117363575,225.144591473035,258.2933172993224,224.90827160384634,256.49956592555856,211.65784109830508,238.1634715261997,5,4,0.8
161,223.44719307672815,257.0219057845407,224.8405637876925,257.97237055706296,222.49914298802327,254.08518866794137,210.33067610811162,236.73673287452337,5,4,0.9
162,222.97658803555743,256.5947123344136,224.3057599949588,257.4246163634632,219.45956873107838,251.03264313051676,209.60762662977152,235.96025366603004,5,4,1.0
163,223.07138939894395,256.72439301101724,222.98178287424687,255.84880020888014,215.63954842696597,247.10259393776178,209.07711901785962,235.33814023408718,5,4,1.1
164,217.83875429793892,254.76214489708323,218.500082848349,254.37572044639,210.49570743265542,242.43396669901148,209.09890976632968,235.41905639367528,5,4,1.2000000000000002
165,217.71779940759592,254.64364929256013,217.64011401137856,253.53397005729383,206.65667023556307,238.2791848567271,209.0370525777386,235.35362866735917,5,4,1.3
166,217.59065023945078,254.51879088924542,216.75920545565276,252.65929051456996,203.45475666250252,234.72888863942435,208.33934346749015,234.61623157226842,5,4,1.4000000000000001
167,217.47476050224378,254.40630319806823,215.8830205192509,251.780205185832,200.89461698045596,231.85374324698395,208.70563498854554,235.003360485654,5,4,1.5
168,217.04105939880984,254.06432923435253,214.68715890746398,250.6205997326603,198.79050074886987,229.4862189112576,208.8676088809921,235.17454548600708,5,4,1.6
169,216.9988718065818,253.8687811053373,213.49748214474468,249.32364457759363,196.72810400196158,227.1588158429039,208.86749201596382,235.17442197544588,5,4,1.7000000000000002
170,216.79452722318362,253.67513561628965,212.27388510788717,248.0816307735829,195.1163880067159,225.32559678456923,208.86749201596382,235.17442197544588,5,4,1.8
171,216.34145598279883,253.29561740144817,210.60983026450856,246.38077435474835,193.90787288170068,223.95311931449348,208.86749201596382,235.17442197544588,5,4,1.9000000000000001
172,216.14830549928197,253.04158166813832,209.258389765999,244.91083141404508,191.46530219545411,221.21400857140378,208.74250323519118,234.98358210548213,5,4,2.0
173,213.02744694310957,250.73768493825142,201.6181196049459,236.99627625384363,190.69675958420538,220.3239322320711,208.86749201596382,235.17442197544588,5,4,2.4
174,211.00421573087635,248.5476904817574,195.86193048988525,230.4465403026853,190.11419111982633,219.6705391367957,208.86749201596382,235.17442197544588,5,4,2.8
175,208.59550515075273,246.1211422484703,191.5516407594458,225.48324011442682,189.93960252554652,219.47517210231052,208.86749201596382,235.17442197544588,5,4,3.2
176,206.39722748171673,243.76339290544658,188.29071471329922,221.68058129226486,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,3.6
177,203.46479894548696,240.6306107564067,185.79098594596192,218.76296631470854,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,4.0
178,200.75832939687962,237.69317020473335,184.00514800092827,216.68316218551618,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,4.4
179,198.04049820890378,234.66970456497458,182.74613053385107,215.2208289705551,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,4.800000000000001
180,195.2861286006931,231.5476960663252,181.86089909507206,214.1971989191124,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,5.2
181,194.23122897437688,230.4241337318736,182.5441844886738,215.05199998587244,187.9168859610702,217.2089547701036,208.74250323519104,234.9835821054821,5,4,5.6
182,190.9497610045796,226.63339268273586,180.9769683136759,213.18035906849423,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,6.0
183,188.91145503488937,224.29253580308256,180.71709590014513,212.8824800861859,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,6.4
184,187.93292559558287,223.2115833097686,182.02976785253472,214.45591171413088,187.91688596107014,217.20895477010345,208.74250323519104,234.98358210548213,5,4,6.800000000000001
185,185.22656713007285,220.03272109196408,180.42202649894213,212.54490059078336,188.51605518414047,217.8831103803341,208.86749201596382,235.17442197544588,5,4,7.2
