,06H,06V,10H,10V,19H,19V,37H,37V,weight,drysp,depth
58,209.973011287639,238.02058494551778,216.79383814453237,244.80515250295005,229.3128958439104,256.91125029408744,237.5102377423339,264.99042416116527,3,1,2.0
59,211.74871500837318,239.61723371360145,219.15179916678426,246.93368924934745,231.4220372949884,258.7847103220157,237.2799209973895,264.72580364504677,3,1,2.4
60,212.9525950453572,240.30129212630328,220.886644651524,248.2054914436826,232.6978001257962,259.77741194464886,237.1481717866984,264.58209136277986,3,1,2.8
61,215.093417415692,242.66731164316892,223.22539561619234,250.6778185201534,233.99066237480466,261.0808214922152,235.79724238412834,263.1958032533112,3,1,3.2
62,216.26607308371763,243.79185201529313,224.57590460357443,251.9404394664593,234.50454248933178,261.5130187586578,235.79724238412834,263.1958032533112,3,1,3.6
63,217.25523422250873,244.6981826141937,225.55317041461424,252.7961253560808,234.6482252424777,261.57713512294345,235.79724238412834,263.1958032533112,3,1,4.0
64,217.59130502300786,245.44682161116637,226.0814459077996,253.54295037212788,234.57912374477405,261.47959551584626,235.79724238412834,263.1958032533112,3,1,4.4
65,218.2506561483793,245.97918983142802,226.5763780316426,253.9002302619832,234.35083422032795,261.18885707796943,235.79724238412834,263.1958032533112,3,1,4.800000000000001
66,218.634754143042,246.72933837593268,226.95970785506486,254.44269655746388,234.17204317179207,260.98521261618964,235.79724238412834,263.1958032533112,3,1,5.2
67,219.30013239447482,247.34054079694567,227.23401277855203,254.64692203336824,232.94625536881063,259.6879255746114,235.7978721781943,263.19318163272254,3,1,5.6
68,219.3988380691344,247.6732562443775,227.1954181639759,254.65568761230352,233.8119840228916,260.5785342594544,235.79724238412834,263.1958032533112,3,1,6.0
69,219.59728339268864,248.07454230419984,227.12821255640034,254.6080958574203,233.71249784545194,260.46989708010403,235.79724238412834,263.1958032533112,3,1,6.4
70,219.61729790658845,248.23134602933436,226.73946979233418,254.18713541414593,233.64518270940565,260.39760606449795,235.79724238412834,263.1958032533112,3,1,6.800000000000001
71,219.8072106045677,248.56886526162438,226.54137819672874,253.9737353707515,232.13609545262912,258.82273853246204,235.79724238412834,263.1958032533112,3,1,7.2
72,219.77002558869364,248.60645749747357,226.17141289668587,253.55251903056816,232.13609545262912,258.82273853246204,235.79724238412834,263.1958032533112,3,1,7.6000000000000005
73,219.8879192426962,248.84060950996687,225.88428913747043,253.23638400618498,232.1376549080044,258.8210378844001,235.7978721781943,263.19318163272254,3,1,8.0
74,218.91872814918125,248.08839572603029,225.2061331254829,252.42740043951798,232.13609545262912,258.82273853246204,235.79724238412834,263.1958032533112,3,1,10.0
75,215.62241502009167,244.32160905830835,223.7864896138049,250.87723097999333,232.13609545262912,258.82273853246204,235.79724238412834,263.1958032533112,3,1,15.0
76,199.96787025505915,230.12396429049232,200.01211721787487,230.24294604951012,201.15253388421115,231.46575771135997,209.57995270532538,240.2078113134605,1,2,0.0
77,201.2377107889978,230.37304637153142,201.7984511566701,231.0118442374133,204.34131505579097,233.60967383347023,216.6119063428326,245.96256347958968,1,2,0.1
78,201.5606196699988,230.66359772738537,202.64516616840947,231.8403091693823,206.61227906301426,235.86616009085705,221.35544401457733,250.50030822458248,1,2,0.2
79,201.96331775297202,231.02896509954596,203.50089171388274,232.649579885688,208.70573182006586,237.88398665851756,225.07228880068763,253.9620322463378,1,2,0.30000000000000004
80,202.39888186011856,231.33817315949148,204.3936373411056,233.40856387865412,210.67529028021983,239.67567434981225,227.99969675943868,256.5995404945502,1,2,0.4
81,202.80581081701038,231.7186136883433,205.2687913935634,234.26508842343065,212.58072898499492,241.5459549724949,230.44347630818731,258.896465783786,1,2,0.5
82,203.22883516188986,232.0949952698757,206.10641347825015,235.04762175436,214.29240321719345,243.1588515079565,232.31553388284962,260.59544062038646,1,2,0.6000000000000001
83,203.64678396106555,232.4365283645116,206.92149093482442,235.77255652513455,215.85705996407097,244.5769548754817,233.76021617974067,261.8595765543289,1,2,0.7000000000000001
84,204.12583234201546,232.8342436428931,207.825869903032,236.6064893751311,217.4667442900772,246.10456151599138,234.96869961930747,262.9812775473095,1,2,0.8
85,204.60947952644472,233.27826466627445,208.6472829528435,237.3711741113571,218.86693417079567,247.4048186764914,235.84222167288314,263.753685563583,1,2,0.9
86,205.11427520864518,233.6297066870123,209.5137559137303,238.077350287952,220.1943363937917,248.54825806081897,236.47840647671998,264.287066804688,1,2,1.0
87,205.56478370770768,234.07591896602727,210.33122052183992,238.8926162661747,221.49816567222277,249.81669132762582,236.959002208289,264.71301432137903,1,2,1.1
88,205.9629735421742,234.4719249924988,211.0340778184687,239.57953314699284,222.57914492401883,250.83443227007274,237.28178420027027,264.98363964562924,1,2,1.2000000000000002
89,206.46485856620473,234.84674544655635,211.81427634417886,240.22046677684455,223.6112154743609,251.721015152565,237.5143447004777,265.1689158756416,1,2,1.3
90,206.91454297445406,235.28310321954348,212.58015568921755,240.97037466873178,224.64649726607794,252.70403055485968,237.62377611052128,265.2380931170866,1,2,1.4000000000000001
91,207.338511986528,235.71055482723614,213.24857753102467,241.62222747879866,225.51886943962893,253.51859557956357,237.68132482525388,265.2639476935515,1,2,1.5
92,207.87001842733545,236.06842571027207,214.03526863597529,242.24227644618497,226.38227536689598,254.23948833234695,237.70996899376115,265.2652546104445,1,2,1.6
93,208.2981987179317,236.47289876894644,214.7158163442559,242.8836842091715,227.08392855830002,254.86141830338156,237.6607360341832,265.1866463136506,1,2,1.7000000000000002
94,208.73209276879666,236.90609989790005,215.33019117261037,243.46902727562792,227.8190405506241,255.53974514585664,237.6173653503508,265.1246787466353,1,2,1.8
95,209.23792765430335,237.25666999541306,216.01094979773734,243.99686138777537,228.52994752822585,256.1392051438785,237.57278326190536,265.06576073733885,1,2,1.9000000000000001
96,209.75459053932303,237.79274981611619,216.79022737594556,244.80140928651966,229.3128958439104,256.91125029408744,237.5102377423339,264.99042416116527,1,2,2.0
97,211.532068387091,239.39087517492317,219.1482004554911,246.92994838347028,231.4220372949884,258.7847103220157,237.2799209973895,264.72580364504677,1,2,2.4
98,212.7383831916217,240.07679185134347,220.88303967408453,248.20172505180614,232.6978001257962,259.7774119446488,237.1481717866984,264.58209136277986,1,2,2.8
99,214.87967216108206,242.44328620951768,223.22178778230304,250.67404844814527,233.99066237480466,261.0808214922152,235.79724238412834,263.1958032533112,1,2,3.2
100,216.05310392345976,243.56870071951624,224.57228969486044,251.93666176505369,234.50454248933178,261.5130187586578,235.79724238412834,263.1958032533112,1,2,3.6
101,217.04240494639535,244.47519522761797,225.54954572455054,252.79233669622144,234.6482252424777,261.57713512294345,235.79724238412834,263.1958032533112,1,2,4.0
102,217.3781943927665,245.22292563225497,226.07778836088465,253.53911391409454,234.57912374477405,261.47959551584626,235.79724238412834,263.1958032533112,1,2,4.4
103,218.03757359478854,245.75532187411483,226.57269703904495,253.89636824049438,234.35083422032795,261.18885707796943,235.79724238412834,263.1958032533112,1,2,4.800000000000001
104,218.42105474323117,246.50422450329296,226.95601016413184,254.43880537167027,234.17204317179207,260.98521261618964,235.79724238412834,263.1958032533112,1,2,5.2
105,219.08660904704655,247.1153569171147,227.22949873093629,254.64214591824924,232.94625536881063,259.6879255746114,235.7978721781943,263.19318163272254,1,2,5.6
106,219.18377536349442,247.44615743498667,227.19167728343982,254.651741881776,233.8119840228916,260.5785342594544,235.79724238412834,263.1958032533112,1,2,6.0
107,219.38150573989935,247.84610714628943,227.1244779226834,254.60414763005227,233.71249784545196,260.46989708010403,235.79724238412834,263.1958032533112,1,2,6.4
108,219.4008195565649,248.00174729894238,226.73811779344234,254.18573098825584,233.6451827094056,260.39760606449795,235.79724238412834,263.1958032533112,1,2,6.800000000000001
109,219.58988082575718,248.33784739663386,226.5400313719248,253.97233389089067,232.1360954526291,258.82273853246204,235.79724238412834,263.1958032533112,1,2,7.2
110,219.55204952749995,248.3743936802428,226.1700707325753,253.5511212740235,232.1360954526291,258.82273853246204,235.79724238412834,263.1958032533112,1,2,7.6000000000000005
111,219.66886549455737,248.60576213932364,225.87827067259005,253.2297810064789,232.1376549080044,258.8210378844001,235.7978721781943,263.19318163272254,1,2,8.0
112,219.07815750616427,248.24488847723117,225.23018111523425,252.45435735744573,232.1360954526291,258.82273853246204,235.79724238412834,263.1958032533112,1,2,10.0
113,215.96887284532806,244.67969358498308,223.6337389545355,250.71383133046854,232.1360954526291,258.82273853246204,235.79724238412834,263.1958032533112,1,2,15.0
114,200.21031224669915,230.37382099180974,200.03481162728784,230.26454105763264,201.15253388421115,231.46575771135997,209.57995270532538,240.2078113134605,25,3,0.0
115,201.4802577473205,230.62238011435724,201.8210012990387,231.03327752724775,204.34131505579097,233.60967383347023,216.6119063428326,245.96256347958968,25,3,0.1
116,201.80194514864988,230.91170224752034,202.6674651494799,231.86153437840525,206.61227906301426,235.86616009085705,221.35544401457733,250.50030822458248,25,3,0.2
117,202.20362910045702,231.27608581667684,203.5229865408156,232.67064328022346,208.70573182006586,237.88398665851756,225.07228880068763,253.9620322463378,25,3,0.30000000000000004
118,202.63834096551298,231.5848453428342,204.41551555995784,233.42948247068898,210.67529028021983,239.67567434981225,227.99969675943868,256.5995404945502,25,3,0.4
119,203.04437083627565,231.96440495063166,205.29048757327615,234.2858692210904,212.58072898499495,241.5459549724949,230.44347630818731,258.896465783786,25,3,0.5
120,203.46642124135627,232.33986366340952,206.12789789220213,235.06822075990723,214.29240321719345,243.1588515079565,232.31553388284962,260.59544062038646,25,3,0.6000000000000001
121,203.88349888979266,232.68065800627835,206.9427760926661,235.79299461653108,215.85705996407097,244.5769548754817,233.76021617974067,261.8595765543289,25,3,0.7000000000000001
122,204.3617636269635,233.07788102298468,207.8469722122343,236.6268025386439,217.4667442900772,246.10456151599138,234.96869961930747,262.9812775473095,25,3,0.8
123,204.8445959884108,233.5211134180576,208.66822591511624,237.39135323220495,218.86693417079567,247.4048186764914,235.84222167288314,263.753685563583,25,3,0.9
124,205.34843080659655,233.8721111856081,209.53448911068912,238.09742895693512,220.1943363937917,248.548258060819,236.47840647671998,264.287066804688,25,3,1.0
125,205.79872578158734,234.31804173022445,210.35186206811366,238.91259221427433,221.49816567222277,249.81669132762582,236.959002208289,264.71301432137903,25,3,1.1
126,206.19651466815492,234.71358678318742,211.0546051366736,239.599376034977,222.57914492401883,250.83443227007274,237.28178420027027,264.98363964562924,25,3,1.2000000000000002
127,206.6970997998991,235.0875156513606,211.83456965067845,240.24018670270343,223.6112154743609,251.721015152565,237.5143447004777,265.1689158756416,25,3,1.3
128,207.1465784653419,235.52359134712833,212.60035549691128,240.98998957046106,224.64649726607794,252.70403055485968,237.62377611052133,265.2380931170866,25,3,1.4000000000000001
129,207.56977002662552,235.95010859461289,213.26863268556306,241.6416749076087,225.51886943962893,253.51859557956357,237.68132482525388,265.2639476935515,25,3,1.5
130,208.10060822119948,236.3080573193249,214.05516680885714,242.26169771658465,226.38227536689598,254.23948833234695,237.70996899376115,265.2652546104445,25,3,1.6
131,208.52859363658663,236.7122466209346,214.7356202988597,242.9029974240054,227.08392855830002,254.86141830338158,237.6607360341832,265.1866463136506,25,3,1.7000000000000002
132,208.96155709060207,237.14432192631793,215.34985203209382,243.48817314224823,227.8190405506241,255.53974514585664,237.6173653503508,265.1246787466353,25,3,1.8
133,209.46695938362745,237.4950409869832,216.03050484005212,244.0160062431668,228.52994752822585,256.1392051438785,237.57278326190536,265.06576073733885,25,3,1.9000000000000001
134,209.98351838094663,238.03095278489397,216.8096901801979,244.82045151821498,229.3128958439104,256.91125029408744,237.5102377423339,264.99042416116527,25,3,2.0
135,211.7580548003661,239.626303532902,219.16711732173485,246.94849427362914,231.4220372949884,258.7847103220157,237.2799209973895,264.72580364504677,25,3,2.4
136,212.96285078130242,240.31159978117884,220.9016444642089,248.22010452241602,232.6978001257962,259.77741194464886,237.1481717866984,264.58209136277986,25,3,2.8
137,215.1114156294864,242.68399544752108,223.24321838138616,250.69456459438373,233.9909386074097,261.08142303096963,235.7972582778598,263.19582080436686,25,3,3.2
138,215.9388915169098,243.3149773324078,224.26873505366723,251.5020007819074,234.3530661905052,261.3111819156347,235.7972582778598,263.19582080436686,25,3,3.6
139,216.6545673859744,244.5643080109358,225.17396642278715,252.73166400899257,234.5863352892559,261.55632782013373,235.7972582778598,263.19582080436686,25,3,4.0
140,217.61607317378503,245.4751745734597,226.01831925389564,253.4922329915562,234.4970523510236,261.40224988606155,235.79789075978206,263.19320229977563,25,3,4.4
141,217.81937201049925,246.00406721248072,226.31187023705112,253.92803868260265,234.2642404946773,261.13124019498906,235.7972582778598,263.19582080436686,25,3,4.800000000000001
142,218.01914642357767,246.43587781738128,226.46029695230072,254.127831756338,234.01850360938107,260.84541333351103,235.7972582778598,263.19582080436686,25,3,5.2
143,218.28045502219106,246.95863601551713,226.5927749607458,254.33950140319877,233.8248103139786,260.6273196715494,235.7972582778598,263.19582080436686,25,3,5.6
144,218.49380962318148,247.35026525196352,226.44774414877637,254.19349126664164,233.67846027424932,260.46453101868843,235.7972582778598,263.19582080436686,25,3,6.0
145,218.68600000001783,247.70118412270767,226.31531166512002,254.05873730446996,233.5823764437609,260.35986474422333,235.7972582778598,263.19582080436686,25,3,6.4
146,218.83271746355797,247.9784904177251,226.06142617003232,253.77803173857646,233.3915610599801,260.1563710344991,235.79789075978206,263.19320229977563,25,3,6.800000000000001
147,218.71123014344235,248.0981013464424,225.74180011465813,253.4464240562852,232.3061501504748,259.0232562731144,235.7972582778598,263.19582080436686,25,3,7.2
148,218.75936618623362,248.2185925989594,225.39050598234613,253.04726256858518,232.3061501504748,259.0232562731144,235.7972582778598,263.19582080436686,25,3,7.6000000000000005
149,218.6516312601541,248.12072994529905,224.97034495561056,252.5613533534982,232.3085711128463,259.02214997465916,235.79789075978206,263.19320229977563,25,3,8.0
150,217.69298632514688,247.38985801913026,224.46068519924572,251.9463828731017,232.3061501504748,259.0232562731144,235.7972582778598,263.19582080436686,25,3,10.0
151,214.18093083065938,243.35391077001688,223.33931203587792,250.71584947261974,232.3061501504748,259.0232562731144,235.7972582778598,263.19582080436686,25,3,15.0
152,200.081794609397,230.23921899029014,200.11665095599258,230.3482380707524,201.15253388421115,231.46575771135997,209.57995270532538,240.2078113134605,2,4,0.0
153,201.35134649452684,230.48768973837772,201.7784852681669,230.99024400677064,204.34131505579097,233.60967383347023,216.6119063428326,245.96256347958968,2,4,0.1
154,201.67369636225513,230.77772499062272,202.62526954678162,231.81880579775176,206.61227906301426,235.86616009085705,221.35544401457733,250.50030822458248,2,4,0.2
155,202.07587010055224,231.14262137813324,203.48102322367242,232.62811776079621,208.70573182006586,237.88398665851756,225.07228880068763,253.9620322463378,2,4,0.30000000000000004
156,202.51069966219657,231.45125688921348,204.37374129993563,233.38703457652136,210.67529028021983,239.67567434981225,227.99969675943868,256.5995404945502,2,4,0.4
157,202.91741780382273,231.83157401663158,205.24895006406948,234.2436405007898,212.58072898499495,241.5459549724949,230.44347630818731,258.896465783786,2,4,0.5
158,203.3396932368213,232.20722489288318,206.08654853040443,235.02614852791777,214.29240321719345,243.1588515079565,232.31553388284962,260.59544062038646,2,4,0.6000000000000001
159,203.75705267405817,232.5482328380733,206.90162208875242,235.75107396613305,215.85705996407097,244.5769548754817,233.76021617974067,261.8595765543289,2,4,0.7000000000000001
160,204.23549602885743,232.9454780260012,207.80596643242504,236.58494684774422,217.4667442900772,246.10456151599138,234.96869961930747,262.9812775473095,2,4,0.8
161,204.71855620805525,233.38893050338936,208.6273346405462,237.349582309085,218.86693417079567,247.4048186764914,235.84222167288314,263.753685563583,2,4,0.9
162,205.22290905685503,233.74023999215612,209.49378046109834,238.05570430186992,220.1943363937917,248.548258060819,236.47840647671998,264.287066804688,2,4,1.0
163,205.6732592605403,234.18625741124544,210.31121898639392,238.87095047068271,221.49816567222277,249.81669132762582,236.959002208289,264.71301432137903,2,4,1.1
164,206.07089572220102,234.58162149393328,211.01400633166645,239.55778602483596,222.57914492401883,250.83443227007274,237.28178420027027,264.98363964562924,2,4,1.2000000000000002
165,206.57208959659835,234.9560273556737,211.79415376193958,240.19865265781712,223.6112154743609,251.721015152565,237.5143447004777,265.1689158756416,2,4,1.3
166,207.02161708347577,235.39218787395257,212.55999606953034,240.9485298389201,224.64649726607794,252.70403055485968,237.62377611052133,265.2380931170866,2,4,1.4000000000000001
167,207.44459377672908,235.81850537123483,213.22830957841742,241.6002608185835,225.51886943962893,253.51859557956357,237.68132482525388,265.2639476935515,2,4,1.5
168,207.9759380367836,236.17664454438597,214.01493572871803,242.2202011999625,226.38227536689598,254.23948833234695,237.70996899376115,265.2652546104445,2,4,1.6
169,208.40399308495466,236.58094747373346,214.69545074760487,242.86158496542157,227.08392855830002,254.86141830338158,237.6607360341832,265.1866463136506,2,4,1.7000000000000002
170,208.83682971556237,237.01292948710304,215.30966673210804,243.44675474374458,227.8190405506241,255.53974514585664,237.6173653503508,265.1246787466353,2,4,1.8
171,209.342536363988,237.3637242510619,215.99037202743412,243.97450187879195,228.52994752822585,256.1392051438785,237.57278326190536,265.06576073733885,2,4,1.9000000000000001
172,209.8591190568989,237.89969001973805,216.7695833966548,244.77898694515042,229.3128958439104,256.91125029408744,237.5102377423339,264.99042416116527,2,4,2.0
173,211.63357123836212,239.49475776011803,219.1269092945682,246.906800782467,231.4220372949884,258.7847103220157,237.2799209973895,264.72580364504677,2,4,2.4
174,212.83916468372288,240.18061203925708,220.86133996736504,248.17809855351643,232.6978001257962,259.77741194464886,237.1481717866984,264.58209136277986,2,4,2.8
175,214.9957958585101,242.55953649039066,223.20843315341037,250.65714368054537,233.99307085012532,261.08360120852825,235.79727344599632,263.19583753172367,2,4,3.2
176,215.45152681212363,243.41819020351596,224.00702305755965,251.67231807518456,234.40886349027946,261.46351034943956,235.79727344599632,263.19583753172367,2,4,3.6
177,216.5069635702874,244.4175502676529,225.08375023028702,252.6600856013392,234.55137830686863,261.537190685655,235.79727344599632,263.19583753172367,2,4,4.0
178,217.45432717228115,245.31442595203995,225.94691915849342,253.45006759750797,234.47428886656266,261.39833552024095,235.79790827146928,263.19322174573585,2,4,4.4
179,217.7463659410516,245.9329839956672,226.29168261763581,253.93549211170554,234.25288017228718,261.1391815131952,235.79727344599632,263.19583753172367,2,4,4.800000000000001
180,218.03457282455577,246.45599719401073,226.51323264985334,254.21967843941047,234.021056362573,260.8691964280229,235.79727344599632,263.19583753172367,2,4,5.2
181,218.12099388258744,246.68882241672713,226.48926417258303,254.19589009935999,233.80099321019955,260.619049186336,235.79727344599632,263.19583753172367,2,4,5.6
182,217.9117774162185,246.4774656241154,226.26067264562118,253.89039612211204,233.64254010811067,260.4427073913244,235.79727344599632,263.19583753172367,2,4,6.0
183,218.76529701994707,247.69102328394112,226.49883137093627,254.24259246041967,233.5733272245902,260.36856197268565,235.79727344599632,263.19583753172367,2,4,6.4
184,218.95093586396575,247.98485000168083,226.27521335271595,253.98905135221477,233.37426461321485,260.1568154518702,235.79790827146928,263.19322174573585,2,4,6.800000000000001
