,06H,06V,10H,10V,19H,19V,37H,37V,weight,drysp,depth
16,225.9022406230717,257.11692531235065,228.86534015686445,259.4543480827301,234.44847351398283,263.15803140601747,233.5624404347972,258.92331961921036,100,0,1.6
17,226.15348584550543,257.338672477108,229.22040101475088,259.7295341429828,234.39367551578388,263.06636085895855,232.67254831982706,257.9927527589973,100,0,1.7000000000000002
18,223.19720785542205,256.22224485207903,226.45941016425027,258.62916477020235,233.08314790534644,262.6538084981528,233.19025861177155,258.53836320200327,100,0,1.8
19,223.2071790739766,256.2088849165641,226.46512447704285,258.5903129725726,233.06807923772314,262.574601770101,233.074264743004,258.40114590299,100,0,1.9000000000000001
20,223.21821646812586,256.1985925196096,226.4817528922904,258.5690446499025,233.07855475908391,262.5379955503003,232.97620263145214,258.2881422306792,100,0,2.0
21,222.49445611159433,255.03886852046273,225.91925088237866,257.5841552279113,232.67230150360487,261.7939949151445,232.54827316502983,257.780768236124,100,0,2.4
22,223.82550863657673,256.61066769461263,227.1901968413936,259.05936508391517,233.39025192689823,262.63877679202056,232.46723385280774,257.7166657077224,100,0,2.8
23,224.12798378106928,256.86508594487725,227.3299086747199,259.1113638201394,233.24428396399773,262.3686752098305,232.29479271716235,257.52308743909293,100,0,3.2
24,223.81698780995785,256.77700892746446,227.10182157210633,258.99573472641515,232.94311261054264,262.0336661994352,232.17079778532948,257.38605131369457,100,0,3.6
25,223.89607614316643,256.8164772011822,227.0955676674977,258.9204137091538,232.5749663190932,261.5816282109842,232.0813053536778,257.2870212020192,100,0,4.0
26,223.79879716641244,256.7420731437561,227.0427269787588,258.9104098114669,230.67647777827327,259.55120118965283,231.09482121229522,256.25655686387154,100,0,4.4
27,223.52725800926532,256.5641001448061,226.66806339792555,258.5169996909646,231.38613789692855,260.25108347007455,231.27128735017726,256.42722724229213,100,0,4.800000000000001
28,223.53350096928736,256.51915824219776,226.36697138611834,258.1560034237165,230.69842066019913,259.476458450387,231.27128735017726,256.42722724229213,100,0,5.2
29,223.27508226747014,256.36965547179796,225.58017979580777,257.3459554373099,229.93595654572806,258.61880198039125,231.27128735017726,256.42722724229213,100,0,5.6
30,222.98113766532003,256.14749481582743,225.1311259483263,256.92632385907547,229.38888380701536,258.0046952140682,231.27128735017726,256.42722724229213,100,0,6.0
31,222.77659548502658,255.92527715142919,224.5725976602123,256.3345353186522,228.94394958371225,257.5017318938293,231.27128735017726,256.42722724229213,100,0,6.4
32,222.29088799482344,255.61212981635705,223.83175749507132,255.6575595630177,228.1873372161114,256.73918573437567,231.09482121229522,256.25655686387154,100,0,6.800000000000001
33,221.91853800900088,255.17865615183774,223.00223925150632,254.68043698780986,228.41083842040626,256.90220299672916,231.27128735017726,256.42722724229213,100,0,7.2
34,221.36702337433618,254.6568033446672,222.17991614621968,253.76191288718033,228.28030150587935,256.75759741172743,231.27128735017726,256.42722724229213,100,0,7.6000000000000005
35,220.79711654699582,254.18606611209606,221.37505961628702,253.00715943280616,227.99369583684353,256.51539019393215,231.0948212122952,256.25655686387154,100,0,8.0
36,217.25014113240246,250.49321799341269,217.73627872140042,248.80308404318498,226.91039831891834,255.275405299822,231.27128735017726,256.42722724229213,100,0,10.0
37,207.04362798558276,239.17626600383088,215.26589984006884,246.05428220706938,226.9252171519921,255.28373456084532,231.27128735017726,256.42722724229213,100,0,15.0
