,06H,06V,10H,10V,19H,19V,37H,37V,weight,drysp,depth,site,season
6,220.6387955457513,258.33817210864373,223.39681369141528,260.3046159526069,227.1717839113085,261.8475616467027,230.22425498145748,257.50950483111944,21,0,0.6000000000000001,aws15,winter
7,220.39453009561186,258.04700927544224,222.98014483313307,259.85896979599147,226.33748139438384,261.03455380824596,225.2790580718777,252.58072718665784,21,0,0.7000000000000001,aws15,winter
8,220.22311638917606,257.8436277070108,222.66024449728585,259.52385131954304,225.2185463134184,259.939235559857,219.81050263633844,246.94637784932385,21,0,0.8,aws15,winter
9,219.37936346390077,257.3390589892861,222.39185950441217,259.35524933161753,223.3999085781038,258.21512689843945,213.51933855689748,240.1971601884514,21,0,0.9,aws15,winter
10,204.27053073078517,253.50589211961898,207.31391580727615,255.1045413470804,211.04103597318525,253.60852970094106,208.82182329634236,235.56575671889811,21,0,1.0,aws15,winter
11,203.94599698714774,253.41289971939997,207.2438291138405,255.10949618420236,208.3010035613609,250.5963452757247,205.01724708580068,231.1714529836582,21,0,1.1,aws15,winter
12,192.59565622408226,249.8273676205642,194.4555768579856,248.78343733212552,196.96350815383659,241.4903930146862,203.8950222257619,229.97269860344923,21,0,1.2000000000000002,aws15,winter
13,192.52715716871822,249.75092221591663,193.96113563661407,248.25346519935113,193.42137374552237,237.48348265735012,202.97679393426367,228.9310339096365,21,0,1.3,aws15,winter
14,192.45565092670535,249.67145870711968,193.46019785072193,247.71261001039494,190.1906129906814,233.74934949446936,202.6253978094708,228.53505687111672,21,0,1.4000000000000001,aws15,winter
15,192.40270530838862,249.6174640024779,193.00329570373,247.22818524492865,187.32988249441487,230.38676554201896,202.47794421467046,228.3693500431707,21,0,1.5,aws15,winter
16,191.6891306267111,249.0506709337915,191.91734208420996,246.23358888711797,186.31815221355455,229.8336644618153,202.41047376552123,228.29359873968676,21,0,1.6,aws15,winter
17,191.74415153249598,248.99614107347756,192.3491772441473,247.1229286042259,181.98519887090814,224.43358441092957,201.99815686892535,227.75740125591875,21,0,1.7000000000000002,aws15,winter
18,185.01628019576455,246.26169985000666,186.04033248281624,243.52523273676366,178.40356654083374,220.52460713304066,201.56019637483936,227.3393539445929,21,0,1.8,aws15,winter
19,184.76738654975642,246.00685810387623,184.6687395361316,241.98396790042813,175.20506814471946,216.41134038416058,201.56019637483936,227.3393539445929,21,0,1.9000000000000001,aws15,winter
20,184.66503212581915,245.8010801609405,183.77923061569754,240.99177510671814,171.52867805345417,211.7451029386644,201.2297283755621,226.89736453885354,21,0,2.0,aws15,winter
21,178.5756623233757,242.11929096896665,173.76718957611877,230.68682888047215,166.8749401467321,205.75108363846323,201.56019637483936,227.3393539445929,21,0,2.4,aws15,winter
22,172.77102199217452,236.17782247538213,164.35938950945538,218.7374467318088,164.82587944479266,203.14360439347053,201.56019637483936,227.3393539445929,21,0,2.8,aws15,winter
23,169.75459416657185,234.12576932484788,157.64271370020143,210.11369118254714,164.47180198265227,202.69500254939237,201.56019637483936,227.3393539445929,21,0,3.2,aws15,winter
24,164.74588712133175,228.2270782170432,151.4975846460082,201.63480121137695,164.34096773674275,202.52920063748832,201.56019637483936,227.3393539445929,21,0,3.6,aws15,winter
25,159.35405066128658,221.51205097162364,146.8965806221108,195.29971444609492,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,4.0,aws15,winter
26,155.61247612888076,216.14723176178927,146.31255489815754,194.52242962355476,162.82288581771297,200.6332594869487,201.22972837556213,226.8973645388536,21,0,4.4,aws15,winter
27,149.0935004416201,207.41592959435795,142.44098446642354,189.20258753777807,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,4.800000000000001,aws15,winter
28,144.12167063293842,200.4612306096195,141.55447484433967,187.99685407116235,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,5.2,aws15,winter
29,141.3705346308156,196.2943043387393,142.8404251336177,189.80989856373787,162.82288581771297,200.6332594869487,201.22972837556213,226.8973645388536,21,0,5.6,aws15,winter
30,136.31206035397216,189.34446088958072,140.85677612478932,187.04882980131688,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,6.0,aws15,winter
31,133.42859916653765,185.25040283653297,140.73400980376823,186.88205700951056,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,6.4,aws15,winter
32,131.28799855402247,182.2195558673322,140.67126104403349,186.79681624738592,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,6.800000000000001,aws15,winter
33,129.46478343277695,179.64851519071647,139.81921421763005,185.63935838616027,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,7.2,aws15,winter
34,128.19903131709847,177.8645099205734,139.81921421763005,185.63935838616027,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,7.6000000000000005,aws15,winter
35,127.56998845285696,176.9778689182932,139.81921421763005,185.63935838616027,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,8.0,aws15,winter
36,126.57135160067091,175.57293393304855,139.81921421763005,185.63935838616027,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,10.0,aws15,winter
37,126.43616160844765,175.38287877205136,139.81921421763005,185.63935838616027,163.54914309642473,201.5257787463841,201.56019637483936,227.3393539445929,21,0,15.0,aws15,winter
38,242.29597146981246,265.48161626570027,246.660771955036,267.5498502754388,250.4687873360617,268.58057702743133,253.56296272070594,269.70759671817996,1,1,0.0,aws15,winter
39,249.0386027474896,264.61624561314306,251.90704489112392,266.8059087431754,253.7753489202476,268.0317643686988,255.61766700163125,269.4050397753226,1,1,0.1,aws15,winter
40,248.6255835378192,264.2445335806394,251.31491667633762,266.25240574792446,253.3539085768985,267.6471852634944,255.12995049973713,268.9750040045735,1,1,0.2,aws15,winter
41,248.15875305179102,263.75283022222754,250.84169790658547,265.8104268281897,252.8511798978895,267.26756096789063,254.06353466175162,268.0570246833258,1,1,0.30000000000000004,aws15,winter
42,246.47776279187306,262.9491362426054,250.16442811179195,265.36729796596103,252.19346617785396,266.663750305928,251.9031810460934,266.2227673522193,1,1,0.4,aws15,winter
43,221.12072260810214,258.6983307960613,223.95080352355683,260.64583941219155,227.82709968908898,262.3761946342207,233.48077904568902,260.34923051591386,1,1,0.5,aws15,winter
44,220.66629626297996,258.35980976838135,223.3941174237686,260.2886494660567,227.09832742835837,261.7451335310816,229.4134974906889,256.5211512159499,1,1,0.6000000000000001,aws15,winter
45,220.4201494172658,258.0663596596348,222.9714308096289,259.8371545654039,226.2153179523164,260.8856841494912,224.24046317622447,251.3395766923066,1,1,0.7000000000000001,aws15,winter
46,220.2463848583024,257.8598973095976,222.64427192408087,259.4949542930273,225.0380849377343,259.7338432011641,218.6573665531125,245.5581515620789,1,1,0.8,aws15,winter
47,219.34856589550304,257.28459509387454,222.37303416484892,259.3249296294729,223.1477383637896,257.9384496977951,212.43736301818325,238.85559862295315,1,1,0.9,aws15,winter
48,204.30319301586144,253.51116378568793,207.31602466596854,255.06397122172532,210.8365158659106,253.27609747917603,207.89580164973626,234.336054860853,1,1,1.0,aws15,winter
49,203.97947346845342,253.41941464685385,207.240673072685,255.0639932300748,208.0106845205928,250.16454447864345,204.27941199051602,230.15600626743498,1,1,1.1,aws15,winter
50,191.1404995375061,247.52097062007667,194.46998349043173,248.7266463353144,196.69871030724164,240.99810974828063,203.21111013908836,229.02807942639978,1,1,1.2000000000000002,aws15,winter
51,191.07417109382337,247.44902825311195,193.96293658559503,248.18297477370888,193.1066204022421,236.9283380394792,202.35360757573025,228.05909387933784,1,1,1.3,aws15,winter
52,191.0051036721097,247.374439832888,193.4493361288908,247.62820478496573,189.8385802620095,233.14562396982973,202.02667607705834,227.69197310743465,1,1,1.4000000000000001,aws15,winter
53,191.2172747415931,247.69671987165034,192.97978336714183,247.1296667698257,186.95221638072957,229.74850109092398,201.88967980832592,227.5385155241206,1,1,1.5,aws15,winter
54,191.72554800925272,249.04166571413708,191.8821832188773,246.1215485630368,185.04488924473307,227.84990570104247,201.82703196748935,227.46839778539854,1,1,1.6,aws15,winter
55,191.78077815270078,248.98792257919615,192.31227902018693,247.01218855262746,181.6098749260266,223.78443396584777,200.4217523720719,225.81796566814313,1,1,1.7000000000000002,aws15,winter
56,185.0760946660256,246.26265047269098,185.93884926425187,243.30054923514882,178.1116272510808,219.96031930884746,201.03401630429093,226.58113233890873,1,1,1.8,aws15,winter
57,184.83090895141538,246.0137121885068,184.56650616999562,241.7634441625229,174.94748975987824,215.89367616491612,201.03401630429093,226.58113233890873,1,1,1.9000000000000001,aws15,winter
58,184.71230617855747,245.78523275961552,183.75566426946622,240.86463969460831,171.28543945446089,211.2474722376146,200.7386722847806,226.17159683792147,1,1,2.0,aws15,winter
59,178.63199219301515,242.09924263046454,173.72248672431226,230.5036319486617,166.73521338714386,205.39371044692547,201.03401630429093,226.58113233890873,1,1,2.4,aws15,winter
60,172.83875061532382,236.16313472285705,164.34676975831772,218.59225529234152,164.72955024594688,202.8451408236409,201.03401630429093,226.58113233890873,1,1,2.8,aws15,winter
61,169.84924171758047,234.13643144211562,157.67825780048116,210.03370078524927,164.3831254213178,202.40680668829137,201.03401630429093,226.58113233890873,1,1,3.2,aws15,winter
62,164.8136913876723,228.22478769198895,151.54952365076187,201.58159140465497,164.25394094223077,202.2433106558926,201.03401630429093,226.58113233890873,1,1,3.6,aws15,winter
63,159.4558712954691,221.53181696011242,146.9652527014118,195.27370732933164,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,4.0,aws15,winter
64,155.73531487807207,216.20191888659042,146.38343245206707,194.49926452944453,162.74074700649962,200.35532131746282,200.73867228478065,226.17159683792147,1,1,4.4,aws15,winter
65,149.20922809447106,207.46148274918818,142.52444841525295,189.20101537469856,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,4.800000000000001,aws15,winter
66,144.24301976549697,200.5191996488935,141.64188284111634,188.0014467396498,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,5.2,aws15,winter
67,141.48310402154476,196.34112242441802,142.94931750861988,189.8414624359812,162.74074700649962,200.35532131746282,200.73867228478065,226.17159683792147,1,1,5.6,aws15,winter
68,136.4286021261126,189.40185605311154,140.94450863023349,187.0544927355774,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,6.0,aws15,winter
69,133.54500655820507,185.31000756097507,140.82191054292812,186.88805918239848,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,6.4,aws15,winter
70,131.40408921474088,182.28046862370633,140.74151730994203,186.778921981651,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,6.800000000000001,aws15,winter
71,129.58064612843845,179.710600494412,139.90728620163884,185.64641907022988,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,7.2,aws15,winter
72,128.31415119068194,177.92657774289754,139.90728620163884,185.64641907022988,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,7.6000000000000005,aws15,winter
73,127.68478643320833,177.03999258131455,139.90728620163884,185.64641907022988,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,8.0,aws15,winter
74,126.6663194117537,175.60800924279593,139.90728620163884,185.64641907022988,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,10.0,aws15,winter
75,125.65794073269895,174.19127264794326,139.90728620163884,185.64641907022988,163.4711962080093,201.25269788203875,201.03401630429093,226.58113233890873,1,1,15.0,aws15,winter
76,245.54121306757918,266.9160475881134,250.01945949862707,268.928398905955,253.60639721990268,269.74189577090715,256.5070135860822,270.6563836014066,4,2,0.0,aws15,winter
77,251.90398415967653,265.826460623792,254.99898074515102,268.02684569658777,256.56336425594293,268.9851432764174,258.27079927899524,270.1364365390733,4,2,0.1,aws15,winter
78,251.20586262512586,265.1681457474356,254.13325651185244,267.3183321240866,255.9629107395508,268.4748651874309,257.5431406931853,269.5866627103524,4,2,0.2,aws15,winter
79,250.30985215172896,264.24513402192537,253.35564568612338,266.5977559364964,255.38623675171556,267.9719045254458,256.37564388723894,268.6136557728064,4,2,0.30000000000000004,aws15,winter
80,250.10523499506385,264.114496296894,252.8400610026967,266.15389488540177,254.79465836402233,267.4484598161832,254.39791841296466,266.95390984908505,4,2,0.4,aws15,winter
81,248.21665504207562,263.1564575715157,252.1187419574242,265.68713577851855,253.86862931741442,266.6947550865196,251.13979757557695,264.2007515947484,4,2,0.5,aws15,winter
82,221.8653507582447,258.937523535018,224.82945533536056,260.898701670333,228.86718415408316,262.30496624171104,233.6703598645254,257.8584754048886,4,2,0.6000000000000001,aws15,winter
83,221.3025279178508,258.5000854370405,224.2195901393799,260.3821673768447,227.96280009970172,261.5308833668891,228.9277130840523,253.30504670505124,4,2,0.7000000000000001,aws15,winter
84,220.9707972097446,258.10910499174423,223.72602492089823,259.9763380648816,226.88324038303764,260.4839793288715,223.46963387342672,247.74797911782105,4,2,0.8,aws15,winter
85,220.1660231329141,257.71741150574013,223.33304144627903,259.67455788646043,225.32544831624065,259.02255772682645,217.63597506910904,241.67881362442574,4,2,0.9,aws15,winter
86,203.83956324451202,253.70813589230767,206.95231941329607,255.23614913411313,211.7544532395458,254.3429165876823,211.47617645463424,235.74910401378088,4,2,1.0,aws15,winter
87,203.82207412565964,253.68938367146393,206.74957901724028,255.04835054307597,209.68916896539938,252.2606698467101,207.8266038089819,231.58835781627275,4,2,1.1,aws15,winter
88,203.77598892857486,253.63028547260828,206.53643266190699,254.84389899286,207.63083123411872,250.0869302592212,205.9375434683622,229.4338548757969,4,2,1.2000000000000002,aws15,winter
89,202.85444886521623,252.87465825233778,205.264200032453,253.77793862144935,204.97315100771453,247.3024100387933,204.92619684941306,228.2902622751822,4,2,1.3,aws15,winter
90,202.79718726723002,252.68636010419988,205.35726779677404,253.67984929559339,201.46009353801074,243.25235128917194,204.04134194484269,227.33011481230585,4,2,1.4000000000000001,aws15,winter
91,193.0720235007261,249.5318033779489,195.62170896546982,249.47421498945164,194.09393341833245,237.3916171901159,203.7003841619247,226.9140967664894,4,2,1.5,aws15,winter
92,192.9674085618985,249.42516967137692,194.9248702679173,248.76058562145607,190.11999091329275,232.69326069177387,203.52160718578432,226.7151502133003,4,2,1.6,aws15,winter
93,192.65296638483503,249.10977616599197,194.65058120978136,248.48889559579362,186.35021668190257,227.90055671055308,203.44117171076022,226.6606924705555,4,2,1.7000000000000002,aws15,winter
94,184.18936976988522,244.13141895688352,186.29039077043845,242.37473245755066,180.82646032934028,221.6184247687741,202.48926378816958,225.56837038379365,4,2,1.8,aws15,winter
95,184.01888537568183,243.94085134681342,185.2700993739133,241.20407224254637,177.84130651572102,217.8912686785135,203.0013540609879,226.13721235433388,4,2,1.9000000000000001,aws15,winter
96,183.84555180644497,243.74671474252676,184.24436642535431,240.01342679687843,175.4272314204868,214.8538848080832,203.00118822281632,226.1370281385049,4,2,2.0,aws15,winter
97,180.5915681057004,243.06316054932776,177.88318449440376,234.2867866397427,169.8690710430709,207.8953708310812,203.00118822281632,226.1370281385049,4,2,2.4,aws15,winter
98,176.0472325129747,239.2352074328266,169.4530490963688,224.1465175046583,167.04605273757755,204.31813684462867,203.00118822281632,226.1370281385049,4,2,2.8,aws15,winter
99,173.05616884372446,236.73677238000394,163.51820748652585,216.48923192727958,165.7818688933825,202.63879583074367,203.0225500803049,226.19609917736355,4,2,3.2,aws15,winter
100,167.78058403037085,231.18905560470643,155.68173826365376,206.0678305104134,166.14327390558032,203.1827457484124,203.00118822281632,226.1370281385049,4,2,3.6,aws15,winter
101,162.35727199880034,224.5864173771963,150.54539572426344,199.01235188428413,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,4.0,aws15,winter
102,157.75587170859305,218.52548237239773,148.99395274569778,196.81628085663033,164.8745786903333,201.49929001327047,203.02255008030497,226.19609917736383,4,2,4.4,aws15,winter
103,150.41634945800047,208.9236634281632,144.97825457838246,191.4148821998656,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,4.800000000000001,aws15,winter
104,144.35922026429992,200.33928793413818,143.70386151188086,189.68727498933018,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,5.2,aws15,winter
105,142.12538054408037,196.9810948212543,144.8791778845025,191.24234546214788,164.8745786903333,201.49929001327047,203.022550080305,226.19609917736375,4,2,5.6,aws15,winter
106,136.4865784620916,189.24619440176176,143.03082764432247,188.77624908155008,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,6.0,aws15,winter
107,133.43635318224912,184.8996858585169,142.8897905174656,188.58536249878068,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,6.4,aws15,winter
108,132.775044759754,183.68326969834405,144.7865534379403,191.11713659773127,164.8745786903333,201.49929001327047,203.022550080305,226.19609917736375,4,2,6.800000000000001,aws15,winter
109,129.22089122194993,178.9127127316188,141.95217759693335,187.31636605201652,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,7.2,aws15,winter
110,127.89797008070529,177.03913385343657,141.95217759693335,187.31636605201652,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,7.6000000000000005,aws15,winter
111,128.91971726960588,178.222350137709,144.1582603787355,190.26854095165353,164.87457869033327,201.49929001327047,203.022550080305,226.19609917736375,4,2,8.0,aws15,winter
112,126.2716623178107,174.73823815027464,141.95217759693335,187.31636605201652,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,10.0,aws15,winter
113,126.14246890217775,174.55563965003074,141.95217759693335,187.31636605201652,165.36018581954644,202.19876016414605,203.00118822281632,226.1370281385049,4,2,15.0,aws15,winter
114,245.46376916824082,266.8070746356273,250.0196247732702,268.9287973354364,253.60592394564944,269.7415837028446,256.50276841290923,270.6528456131519,19,3,0.0,aws15,winter
115,251.93655697138837,265.87048525106593,254.99869704813875,268.0268449057142,256.5604659184425,268.9828213442452,258.24505122327287,270.115804498245,19,3,0.1,aws15,winter
116,251.23446292100448,265.20648023635283,254.13225317643264,267.3177676788946,255.95537994711543,268.46881457541923,257.46729723981053,269.5259597070671,19,3,0.2,aws15,winter
117,250.2932142763242,264.2235125408674,253.35352667794584,266.596292107047,255.37077004766803,267.9593871746262,256.2136017499207,268.4823663378129,19,3,0.30000000000000004,aws15,winter
118,250.0880375778417,264.0925157631681,252.83633691984818,266.1510971080585,254.76729784880644,267.42615308420216,254.11238956959622,266.71900089876914,19,3,0.4,aws15,winter
119,248.23535637712314,263.1810155165416,252.11358707314804,265.68340074690104,253.82357546832944,266.6579231503785,250.6910110553074,263.82398877691236,19,3,0.5,aws15,winter
120,221.8394786022885,258.9030846851636,224.82530726306973,260.8926329543537,228.83584194633838,262.25603315481953,233.2719947664982,257.3540857475242,19,3,0.6000000000000001,aws15,winter
121,221.3196071860986,258.5230340918105,224.21296938405587,260.37396907574686,227.91030442379042,261.4629906376047,228.40953053199115,252.67174209641294,19,3,0.7000000000000001,aws15,winter
122,220.98468059965018,258.12796884420953,223.7158494827759,259.9647948691833,226.80283978745294,260.3892107807176,222.87646732972695,247.024970170535,19,3,0.8,aws15,winter
123,220.1767153606531,257.7319514085178,223.32032518013727,259.66067423890337,225.2141496129057,258.8980467235734,217.03586478434644,240.94005756018296,19,3,0.9,aws15,winter
124,203.85043510655078,253.72162984147207,206.9430261074845,255.21828390607638,211.66004713350188,254.1876174731844,210.97629288702706,235.0670355252314,19,3,1.0,aws15,winter
125,203.8321748279536,253.7022035310126,206.73585100400382,255.02649213560696,209.55833852076861,252.06589080689824,207.3923870178411,230.9849645478293,19,3,1.1,aws15,winter
126,203.78522578206653,253.64230695582052,206.51802388569905,254.8176537828597,207.4654001480982,249.85261651065113,205.54690800146102,228.88380737440502,19,3,1.2000000000000002,aws15,winter
127,202.86019175984842,252.88223884377717,205.24149530054058,253.74733272254923,204.78054987399742,247.03494097055307,204.56408545123628,227.77454127636054,19,3,1.3,aws15,winter
128,202.79988384722407,252.6899511829357,205.3293177791667,253.64292338610394,201.24234668506705,242.95251218971177,203.7120512105534,226.8578009846767,19,3,1.4000000000000001,aws15,winter
129,193.07585156925848,249.53410114243704,195.59741731523798,249.43002884565044,193.89075979292596,237.07262467727816,203.38239970962587,226.45048557883416,19,3,1.5,aws15,winter
130,192.97010969111295,249.42634184826784,194.89444890233565,248.70987202984335,189.91017069684366,232.36273446575683,203.2105715898157,226.2595898816041,19,3,1.6,aws15,winter
131,192.6532055593438,249.1078954002756,194.61898324893477,248.43674461207007,186.1428504157931,227.57115003555592,203.1352684903747,226.21570126445403,19,3,1.7000000000000002,aws15,winter
132,184.19048755678313,244.12753284164324,186.25768489472455,242.3106710576948,180.63925318843687,221.30479937880114,202.21223621461883,225.15230296466558,19,3,1.8,aws15,winter
133,184.01886621971508,243.93569302822837,185.2320607213928,241.13349700485892,177.66587694285465,217.59284014825718,202.70826366996076,225.70245095608433,19,3,1.9000000000000001,aws15,winter
134,183.8443858006525,243.74026624434498,184.20106074941702,239.9363123764323,175.26302653822685,214.5705360306665,202.7081037378569,225.70227357509853,19,3,2.0,aws15,winter
135,180.587944590659,243.05135069259958,177.83217735324567,234.1929078091361,169.74617870356352,207.66654477534766,202.7081037378569,225.70227357509853,19,3,2.4,aws15,winter
136,176.04239186787606,239.2200599936019,169.40786618169093,224.0558946700373,166.94965136449244,204.12539927485412,202.7081037378569,225.70227357509853,19,3,2.8,aws15,winter
137,173.05330377181562,236.7226294987684,163.4882798908085,216.4162020815322,165.7022172119029,202.46735436797542,202.7311243277941,225.76792935126383,19,3,3.2,aws15,winter
138,167.77807227501643,231.1744773194656,155.65789376551086,206.00488740436035,166.05488629692934,203.00079838153627,202.7081037378569,225.70227357509853,19,3,3.6,aws15,winter
139,162.3549908661154,224.5716064973054,150.52900282878835,198.9608278184555,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,4.0,aws15,winter
140,157.7553531758375,218.5126409285586,148.9845735578457,196.77357961871823,164.8003664711706,201.3353806282825,202.73112432779428,225.76792935126403,19,3,4.4,aws15,winter
141,150.41569157771457,208.91083450855209,144.96942179565082,191.37508480731262,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,4.800000000000001,aws15,winter
142,144.3597655552593,200.32852361102127,143.6965078725956,189.64979607521053,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,5.2,aws15,winter
143,142.12718685826556,196.9720846800495,144.87448098421387,191.20701408564128,164.8003664711706,201.3353806282825,202.73112432779428,225.76792935126406,19,3,5.6,aws15,winter
144,136.48885967879698,189.23842358771668,143.02431195770572,188.74006735294594,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,6.0,aws15,winter
145,133.43913852813128,184.89288869555455,142.88340802594814,188.54939515156116,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,6.4,aws15,winter
146,132.77845789565137,183.6773114097782,144.78207704170836,191.08212585472694,164.8003664711706,201.3353806282825,202.73112432779428,225.76792935126406,19,3,6.800000000000001,aws15,winter
147,129.22450429478855,178.90743629300988,141.94640276011734,187.2814479144334,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,7.2,aws15,winter
148,127.9018227200723,177.03430384095287,141.94640276011734,187.2814479144334,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,7.6000000000000005,aws15,winter
149,128.92542834128554,178.21995513791896,143.98525632509364,190.00610465262116,164.80036647117058,201.33538062828237,202.73112432779428,225.76792935126406,19,3,8.0,aws15,winter
150,126.25843353697735,174.70939669035008,141.94640276011734,187.2814479144334,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,10.0,aws15,winter
151,125.30208546553025,173.3578209356698,141.94640276011734,187.2814479144334,165.2760995030359,202.02282294950535,202.7081037378569,225.70227357509853,19,3,15.0,aws15,winter
152,243.81806105266338,266.1486055434306,248.32520961379177,268.2414043244529,251.88409676058882,269.08042664327996,254.9464377649796,270.10688052130206,22,4,0.0,aws15,winter
153,250.51189091365146,265.31077713958905,253.35104742488875,267.3680342737307,255.09872240627524,268.4753319141593,256.6890979881736,269.61761074061207,22,4,0.1,aws15,winter
154,249.83532632045154,264.6121281951338,252.68243873965088,266.7571795602684,254.5943778491106,268.0342269634479,255.8105836394603,268.88039943839726,22,4,0.2,aws15,winter
155,249.38587156591115,264.1955029813003,252.16422821880641,266.3002531844671,254.07509550772622,267.57045792337465,254.23321683043642,267.55278185097575,22,4,0.30000000000000004,aws15,winter
156,248.91574881069258,263.7018278308869,251.59110836751734,265.74552319936674,253.42319839415592,267.0672251062379,251.63741803067964,265.3488368043934,22,4,0.4,aws15,winter
157,248.31005400741435,263.20484559622247,251.09581513431257,265.27105248120824,252.64586706496513,266.4057429707414,247.416170156674,261.7572060061529,22,4,0.5,aws15,winter
158,246.8762052401366,262.60151499865617,250.38783144205559,264.8756527189999,251.67301348452258,265.5086666438225,242.32677747954412,257.22848720960695,22,4,0.6000000000000001,aws15,winter
159,222.85197362604188,258.4230754316646,225.83451756535598,260.4136417504214,229.8073993680212,261.19569594969374,228.29952796726528,249.45891878839785,22,4,0.7000000000000001,aws15,winter
160,222.4339045331496,258.1144445019949,225.24724597761661,259.92305154244445,228.56588935893592,260.0774928705331,222.7483545280371,243.8560808812522,22,4,0.8,aws15,winter
161,221.6100720953027,257.6987672066168,224.96247884527693,259.74732503718513,226.7081216190506,258.3227260754602,216.79670960151682,237.5778996421542,22,4,0.9,aws15,winter
162,205.290034582826,253.74312138337834,208.65011051129565,255.37411892093527,213.51913142856756,253.73130060641552,211.72578141986247,232.72488073729485,22,4,1.0,aws15,winter
163,205.26805306973344,253.72052187652466,208.41846744354586,255.16075199795378,211.2320516516213,251.4297683609431,208.5614642394143,229.19702731131784,22,4,1.1,aws15,winter
164,205.22263156887018,253.663983427075,208.17529105083167,254.9291346632741,208.9617553297586,249.03822510082438,206.97617955990063,227.43641155638676,22,4,1.2000000000000002,aws15,winter
165,204.34923485298572,252.94367194356477,206.84444151801645,253.7799165504586,206.16358719131222,246.09906944859642,206.15408720633718,226.53157207133282,22,4,1.3,aws15,winter
166,204.38428416566,252.91004715792596,206.86978397533915,253.62820553126187,202.39337294360422,241.7838724223808,205.5538118272348,225.72459681466484,22,4,1.4000000000000001,aws15,winter
167,194.25729554381437,249.5745237334507,196.99867488904985,249.4788209613305,195.09146593038557,235.90267407621727,205.2007867751807,225.49002168171018,22,4,1.5,aws15,winter
168,194.14350233282613,249.4618733744793,196.2485103454329,248.72244205358942,191.0187716198461,231.0978344261828,205.06379014933535,225.34138742422508,22,4,1.6,aws15,winter
169,194.0826443183594,249.43446266119741,195.96057421321112,248.4399104025383,187.3148978826457,226.43852714827443,205.1180405802893,225.24992549383933,22,4,1.7000000000000002,aws15,winter
170,186.58709987045492,246.41340258210678,188.531746367023,244.13298105592006,182.82196092639236,221.6322508183693,203.90959258876293,224.09060904508792,22,4,1.8,aws15,winter
171,186.3976956123965,246.2025202538161,187.44340330967256,242.88285888183773,179.78588458304895,217.8272151655914,203.90959258876293,224.09060904508792,22,4,1.9000000000000001,aws15,winter
172,186.22255823912303,246.06663272031614,187.1238414089764,242.4881502924371,176.35429018825621,213.52565269548668,204.75007597317835,224.85064200032224,22,4,2.0,aws15,winter
173,176.1459132915547,240.76214945382074,174.61786057868503,231.1943615137564,170.40352496152715,206.09862277850297,203.90959258876293,224.09060904508792,22,4,2.4,aws15,winter
174,171.97130040371093,237.43072052419632,166.97050896072403,221.92639936107673,168.15263574203536,203.2742632036521,203.90959258876293,224.09060904508792,22,4,2.8,aws15,winter
