,06H,06V,10H,10V,19H,19V,37H,37V,weight,drysp
0,202.7169780183025,234.2146325173204,214.30282229356294,244.9879501492584,226.91039831891834,255.275405299822,231.27128735017726,256.42722724229213,100,0
